tabla,id,activo_antes
institutions_catalog,f6754b33-6d5e-484d-9ae9-b5760da152d7,False
institutions_catalog,ccfe5438-a234-40a8-9519-41bcf57b975a,False
institutions_catalog,b71d6fda-26a6-4d1d-8c91-71ed40fe4501,False
institutions_catalog,45f781d3-0cc5-48a6-a13b-87ecd64859df,False
institutions_catalog,23e516b6-8e95-4d92-9af5-e8161760407c,False
institutions_catalog,394a5086-cdee-4b09-9b66-2f3c73d82121,False
institutions_catalog,4946359d-db66-4ab5-aa12-8233c6e89bc4,False
institutions_catalog,17d8d10b-2e68-4bc6-b2ad-8ea431e66158,False
institutions_catalog,056b238b-1450-4d5f-ac93-608e0286e5e9,False
institutions_catalog,663cd038-d918-4833-9dcf-f4154ef04bf2,False
institutions_catalog,74a8ba43-4e73-46bf-a105-b07869ff5bc5,False
institutions_catalog,c02afe73-da88-4f89-9fae-72a1157d4357,False
institutions_catalog,814606a8-b7b0-4a58-abfc-7e085499d369,False
institutions_catalog,c5a5b0bd-ff1c-49f3-9e5d-7ca8cfded2eb,False
institutions_catalog,6a3ce7e6-dc91-48ec-9980-907462123976,False
institutions_catalog,68158005-7c7a-4cb5-9053-3eb7c02556a4,False
institutions_catalog,0bd30e94-3842-476c-bb75-0872c1e9d56b,False
institutions_catalog,32b8265d-5a02-46fb-b4f1-6b2f00f4bbee,False
institutions_catalog,a5141502-a0c5-4708-a800-fe87f0375e54,False
institutions_catalog,e16be531-0931-48c9-97c7-3b408715b7df,False
institutions_catalog,f93148d4-4482-4625-8e27-d0ff46bc453f,False
institutions_catalog,9302c57d-95be-4632-8d29-f9d7b2255764,False
institutions_catalog,a9b1af3e-5d87-4497-bfd7-92a9e7cc9dd0,False
institutions_catalog,c62644b3-5f4e-4ac1-833c-1b5d0e82c8a9,False
institutions_catalog,1900e86b-0132-40f6-8ace-61cd2e41173c,False
institutions_catalog,303ba5e7-ba76-467b-96d9-9ff46085f9d6,False
institutions_catalog,07afccc0-e1d5-4d2f-b981-643b877693fe,False
institutions_catalog,a44ba116-249c-42c4-92b1-64eac1cf45c1,False
institutions_catalog,81b5a63c-cf04-4c13-90f2-485265941e2d,False
institutions_catalog,2c8c4441-36e0-4ca4-8bf3-1aec82b7a41e,False
institutions_catalog,5ccc6a86-db77-4f46-a0db-13a9af5476f2,False
institutions_catalog,f766aa82-d3e4-4bee-a9ff-929d0677a766,False
institutions_catalog,46319c50-2873-434c-87e6-d8507e3b7492,True
institutions_catalog,818c6a05-15f1-43d9-b17c-6a5ebc80b9e2,True
institutions_catalog,d30aaef1-f5ce-4127-a149-211a8c62a3e2,True
institutions_catalog,328886c3-8ced-4840-9c47-e89245142c26,True
institutions_catalog,00d36f46-7871-4d54-b915-17a6c299e0f1,True
institutions_catalog,3834fb60-3ce9-4681-9f6e-5aed934823d5,True
institutions_catalog,5664d42d-91c8-4d45-9325-eb89d729e2cc,True
institutions_catalog,9437bcd2-984d-49d9-b6ac-a78efe71b8c2,True
institutions_catalog,70bff59e-03f8-4843-9988-efed6b7297bc,True
institutions_catalog,53dad6f4-182a-4617-8ed8-3bc75615e241,True
institutions_catalog,704aadfb-ff9d-4e61-a90d-33112b0ae3bc,True
institutions_catalog,e05bb7ea-fe42-428c-af07-310defdc0e45,True
institutions_catalog,571cf35c-b651-489b-af0d-c057328d5b54,True
institutions_catalog,ab10b408-0c9d-4c84-8998-c3533a02d08c,True
institutions_catalog,49358639-c228-4cc6-b66a-dcd3d268e61b,True
institutions_catalog,f82cae2b-06d0-47c8-b2c1-53111413fa02,True
institutions_catalog,ff527fbb-776a-4d6b-91db-6703df485261,True
institutions_catalog,cf0a01e1-5dfd-439b-b885-835662a3fe50,True
institutions_catalog,cffe7868-9fb6-494c-9b2c-a5699d17aee4,True
institutions_catalog,031729f8-d727-4860-9ebc-968507697c80,True
institutions_catalog,47d2281b-2185-4c5c-9fc2-0fadd191d759,True
institutions_catalog,25c85e90-5f24-4279-8774-cc65fe0a3f46,True
institutions_catalog,2c976f0c-64c9-4665-ac0c-4c2c566a9ec6,True
institutions_catalog,41dcd399-8606-45cd-9999-8d8c014a8d61,True
institutions_catalog,1110d248-8950-465c-9492-88bde4e8a810,True
institutions_catalog,cb131154-e880-4839-a595-c707289696fa,True
institutions_catalog,e679bcc9-4bb8-4b34-8c98-306ecfe289d6,True
institutions_catalog,990eb539-3423-4f50-b163-91f057ccce70,True
institutions_catalog,904a4748-3a23-4978-a405-8ba9da9baff2,True
institutions_catalog,c07f4c0f-5c21-4603-8725-5262efc488ec,True
institutions_catalog,197a4fca-9141-45b7-a2cc-6e8749e5207c,True
institutions_catalog,d4d5ad7d-a7b7-4f34-9051-09c2757ecaf6,True
institutions_catalog,1fef1c86-612b-46aa-bf1f-a8382dce0645,True
institutions_catalog,1c65adf0-9288-4652-a995-03b2571baa4b,True
institutions_catalog,a18ec939-a0a8-42e4-a04f-1cfe453e8897,True
institutions_catalog,8c232888-90de-4bb8-bd5e-13e2861ed6d0,True
institutions_catalog,370f19de-3c35-4a89-825f-95b2d3f05141,True
institutions_catalog,7569508b-85b3-4c96-a8d5-f5db29c2df27,True
institutions_catalog,df77aa30-423e-4cc0-9f7e-1f9372dfa1b2,True
institutions_catalog,e1ecba55-9184-403c-97ef-a1c6cb97aa1b,True
institutions_catalog,c7f1a1d8-d28e-48e7-9d92-f5a5c9827b4b,True
institutions_catalog,59e78011-ebfc-4484-bd2c-b9709f9d5d2c,True
institutions_catalog,d31869a5-eeb8-4665-8aef-0e5a2288e1af,True
institutions_catalog,11378439-14f7-470c-be94-353e572097ff,True
institutions_catalog,e7cab375-a94c-459a-b3b5-481905237bc6,True
institutions_catalog,b5afb0a6-4d3c-4928-bc13-346f82508036,True
institutions_catalog,03840d4f-0b8c-48b6-9ce8-02ed860591d8,True
institutions_catalog,b8161ee6-6996-4170-bb4c-73baa9656e8e,True
institutions_catalog,fa900259-6ef4-401c-b197-d93ec882c1c3,True
institutions_catalog,3803a62d-fac1-4bed-abbb-147748a32d57,True
institutions_catalog,cf1d97b8-d35d-459f-934a-814ae5cba3ed,True
institutions_catalog,b13f990b-ba02-44d4-979b-f11681fe238d,True
institutions_catalog,219104a8-84b5-4efc-8eb1-0214ff0a9913,True
institutions_catalog,c780c6ee-51bd-4c80-871c-1b3ac188a22d,True
institutions_catalog,eb3147ac-436f-428e-8e86-229b6e392c3b,True
institutions_catalog,9138e117-d772-4860-9b97-baf87740885c,True
institutions_catalog,dee7b368-56fb-40f3-a4d9-805734ff8d10,True
institutions_catalog,aba09edb-d759-41e7-9c6b-0b0db155a8d6,True
institutions_catalog,67e87904-51c5-4125-8131-0aa4249b6cdc,True
institutions_catalog,3b03afba-1b8a-4a48-bb37-3c50f8e3feb1,True
institutions_catalog,720326e7-b596-414e-8fbb-59cd0016d88b,True
institutions_catalog,6c24ac7e-2050-4eda-b44e-a5099bebb771,True
institutions_catalog,dabf1098-155d-4241-bcdb-ba69c69408fc,True
institutions_catalog,57f771df-4bbb-47a8-897c-3a6a98c562ab,True
institutions_catalog,f8275f76-cc5a-4c35-8d9b-9a4e6280c6cb,True
institutions_catalog,76f16493-4da7-42c6-9bc7-7ad84f2b0cdb,True
institutions_catalog,0b129ef8-7d77-4f85-bbae-1f2d3c65d90d,True
institutions_catalog,dad42691-7680-4d0b-a9a8-3bb36a791db0,True
institutions_catalog,9b27c80d-108f-4334-99d1-f684ec9e429a,True
institutions_catalog,01628f7e-1842-4f6c-96f2-66391ef42d72,True
institutions_catalog,bafcf1b2-0a1c-40e7-86bd-492d25571bee,True
institutions_catalog,22081600-6f19-4abb-abc7-91af99b61b07,True
institutions_catalog,b2e14501-60ee-49ec-94f3-ffd4e3058d4f,True
institutions_catalog,a4646093-bd96-4a06-a5be-c4f31da33ed2,True
institutions_catalog,7879a957-7083-4052-8b3e-af9ad23d9de7,True
institutions_catalog,15ebb8fb-5372-4430-ae8c-3cb0d2a9163c,True
institutions_catalog,ab8237e3-0805-47d7-bf67-375525aa7eea,True
institutions_catalog,48cb3f20-538f-43f2-8094-7bd4a06182a8,True
institutions_catalog,23761f3a-f6f2-4f3b-826a-19a61a104902,True
institutions_catalog,cc4947d7-92bf-4d65-b2f7-83ce569b61b2,True
institutions_catalog,5d3a9353-af86-46a8-b70d-07af5a64dcef,True
institutions_catalog,4e828b96-7c33-4690-90ea-b8b39d4c15ac,True
institutions_catalog,171199ad-0718-46be-9717-382e7b075a29,True
institutions_catalog,fdb3e39e-29d4-4095-8808-88cac55cfc93,True
institutions_catalog,69102261-5608-4b9e-91a5-b0825624b97e,True
institutions_catalog,f421c2ee-d5dd-4797-9bfa-c6125cfaf106,True
institutions_catalog,9b8d5fcf-0f6e-4a97-ae4e-56864e32c79e,True
institutions_catalog,d7cf55c9-2042-424c-a5b9-e9ef1f7badac,True
institutions_catalog,ab76c55a-3c05-4cd2-a084-61765774bc59,True
institutions_catalog,7cba8fb9-8f0c-4539-a428-9b39ee9b8b51,True
institutions_catalog,23cb9200-3dc2-490e-97a5-43ab8b8879ec,True
institutions_catalog,518a3389-3a83-452c-b759-2723682ef0ac,True
institutions_catalog,e78bfa93-daf5-4f1e-add9-a173d4e9043e,True
institutions_catalog,6f1681d8-b55f-41a6-9c3a-935cb66a247b,True
institutions_catalog,a5702dcf-8df7-463e-b27e-c0f563130cb8,True
institutions_catalog,6ea335a8-9794-4744-90dd-16ffec82bf1f,True
institutions_catalog,5aa94e9a-7736-462f-8ab6-a0f5cf1a395b,True
institutions_catalog,06bceae2-433e-40bb-850d-8752779d550a,True
institutions_catalog,e013e627-a667-47cf-b93f-8ff45865e1ee,True
institutions_catalog,6e212c2c-271e-4561-861b-b4b00b525ef8,True
institutions_catalog,b623a5eb-0b99-4117-9e7a-2c75fe705886,True
institutions_catalog,75205c39-680b-462f-b438-119c521cb772,True
institutions_catalog,504f2540-355b-4f6e-a144-ca23681b1ce8,True
institutions_catalog,1c291409-601b-4ae4-8899-c42397a4d1ac,True
institutions_catalog,396cc148-60fc-4990-b68d-7bc11da66b7a,True
institutions_catalog,c52d8cd6-f921-4c70-9c5b-81d508900962,True
institutions_catalog,e6ef602c-267f-48c9-a6be-a6f12878664d,True
institutions_catalog,4928b17d-84ac-4bad-a4ea-236326659535,True
institutions_catalog,e0ff738f-e51e-4c0b-87d2-404a32a96e22,True
institutions_catalog,a8c00276-8fa1-419d-bff2-3a6091b4b86b,True
institutions_catalog,6336ed23-57e8-4990-b41c-2450d29195da,True
institutions_catalog,bfc75153-2fd8-4104-ad23-3fa291605dba,True
institutions_catalog,b387314e-30ee-4941-a76a-40ee8a092613,True
institutions_catalog,1a40563c-15ec-4da9-8442-3ef58be99738,True
institutions_catalog,293917a0-a47c-4c6e-8915-9ca795c3f452,True
institutions_catalog,6f4fb40b-5234-4eb8-b7d7-237f2ada03f5,True
institutions_catalog,67bb90b5-722a-49a5-b942-882505e83386,True
institutions_catalog,e40c178a-7cb7-4bab-be81-1f292bbd424d,True
institutions_catalog,3f3adada-b3c4-4596-84e9-975b409f5bff,True
institutions_catalog,d42c46b0-1cd0-44b6-ab58-3476baab385d,True
institutions_catalog,a63857be-b50b-496c-abcb-c8191b331df3,True
institutions_catalog,4d15a7e9-7b82-484b-8d6b-804df8646b86,True
institutions_catalog,49b24266-4886-4f05-b54c-0c4f71bcbe90,True
institutions_catalog,0130b17b-39a3-478d-b213-dafd36010848,True
institutions_catalog,8b469886-02f7-4cdf-bf11-9910caed8545,True
institutions_catalog,59d69129-9926-4261-b53f-41159220da14,True
institutions_catalog,a5757f25-9c85-45ed-a458-99999e720097,True
institutions_catalog,aae3096a-dee8-4c52-8bc7-42f2ad310147,True
institutions_catalog,55f3e50a-0d3d-44f9-9832-93127bff3ab8,True
institutions_catalog,c269cd41-b4f8-4d4c-b220-8eb9221ef7bb,True
institutions_catalog,f2354390-64ac-41d4-a2a1-cbc1267e7d9f,True
institutions_catalog,8f31c729-b146-42af-995e-6d2d0e605068,True
institutions_catalog,a0eace85-bddd-4a24-b08b-e3e648f8c316,True
institutions_catalog,bea29cb8-674e-4cd3-a2be-06b948c79842,True
institutions_catalog,bdc5a361-3aac-4f5c-ae4e-201fa13ac47f,True
institutions_catalog,5f4faabd-be57-42d9-8a92-2e95570d678c,True
institutions_catalog,a5d786d9-acbc-46de-928b-5daf20938aa6,True
institutions_catalog,b3e3b484-ff3f-41ed-8a4a-afcf6821bca4,True
institutions_catalog,bfe01eef-1e45-4142-a283-2a3c68bcf5d3,True
institutions_catalog,ede9b860-0211-4d99-b64d-8ceb46993e36,True
institutions_catalog,43243cb7-8659-4f44-9b17-a6452525c6dc,True
institutions_catalog,07bbbcd2-571d-4289-8e63-6bf9d1bfc1e5,True
institutions_catalog,58aa0f8a-d3cf-4db7-8a96-e7e07de792d8,True
institutions_catalog,cc1b55dc-09fd-4ce7-8526-e0dba36cb4c8,True
institutions_catalog,11885b4d-1b21-47ba-bcef-38e114ab8229,True
institutions_catalog,0ee9e1a6-991f-4155-a2fe-87f5fd740293,True
institutions_catalog,e2fe3ad1-e286-4d69-b7eb-54dbce1e73c8,True
institutions_catalog,fbbed62e-1e80-414d-82cb-5364a9457aab,True
institutions_catalog,b31e281c-13cd-47fd-9cdf-013e97c62573,True
institutions_catalog,2778c648-8c0b-40ca-8e1d-ddcba031aec0,True
institutions_catalog,54aa3cb5-a6c8-470d-af75-bfd53bc30925,True
institutions_catalog,52025a31-6237-494e-9e03-751333401474,True
institutions_catalog,88961066-3e3e-427a-bf24-caa728a81653,True
institutions_catalog,ebf20d50-5bb4-4844-9f9e-b29c461af7cd,True
institutions_catalog,9bef3b77-c037-4f6c-88d9-ef017c92ae97,True
institutions_catalog,b14fc1ba-e119-4397-b29e-649585305f53,True
institutions_catalog,856e3568-a535-4c4b-b053-625cf41ef7ef,True
institutions_catalog,486be9ea-902e-4837-9751-471b346d6a05,True
institutions_catalog,bc56562c-252e-442a-a95d-fb7346bca227,True
institutions_catalog,18f75842-769f-41b7-8c53-e089adec8959,True
institutions_catalog,10025354-351f-41e8-92c7-2975ffa7dfc8,True
institutions_catalog,0f884c5e-2e2c-4489-98fc-f6f1ee379ca3,True
institutions_catalog,830d9937-cfc8-4ea0-835b-70d418feb009,True
institutions_catalog,004ce4ae-03e4-4248-9a15-cf6acd748247,True
institutions_catalog,8d6bc89d-8a25-43da-bc17-6df5a95fef95,True
institutions_catalog,71014134-483e-4689-bb5e-5f9cf9f95972,True
institutions_catalog,7c7ae82b-69fd-43a8-acb7-31b6cda1a1af,True
institutions_catalog,e84b89ce-c516-4f08-b702-1f8abce263fe,True
institutions_catalog,bf5e6517-d15c-4a37-a82f-528e69ca72f1,True
institutions_catalog,86595c6f-29f6-45ab-80a5-6a6c5d5265a0,True
institutions_catalog,886b7539-1cbf-4c33-b04c-6e3d4ce5f82b,True
institutions_catalog,91c9964b-f018-446c-9617-68535df3121c,True
institutions_catalog,0d43056d-5446-4b7d-8b62-1357d6605c78,True
institutions_catalog,b77ca67e-4d41-4593-8180-ffb0a0cb95c1,True
institutions_catalog,2674fde4-32f0-443b-b37c-e805fd47239b,True
institutions_catalog,7fcd94b2-8d5f-4fb8-9128-d30fd4d534ba,True
institutions_catalog,1e3c7100-5e30-4c87-93de-9da7920468bd,True
institutions_catalog,2db1174e-cdab-4fdc-931a-8d9c0d73c8fc,True
institutions_catalog,09ae6774-19ec-4f33-9113-330d99600d62,True
institutions_catalog,be8665de-56d8-4951-be60-91bfbd29a704,True
institutions_catalog,7e53aef5-671b-498c-b091-1a92b5a6bfb3,True
institutions_catalog,1b7d63ed-641c-40f4-b8ec-afc25466eb45,True
institutions_catalog,afa59b8b-0d78-4483-8f0d-7b9f76136217,True
institutions_catalog,cd23a463-71ab-4aa5-bd82-8c5dd026260c,True
institutions_catalog,86835246-3f5b-4982-a4bb-d341f1072bb1,True
institutions_catalog,3c4668b7-3151-458d-a41e-e68869635b26,True
institutions_catalog,44262d3a-9529-4c02-bcfa-ae3c6151c6be,True
institutions_catalog,06751f1d-7b10-4acf-9523-24a65338363e,True
institutions_catalog,df3ad78b-4a36-4c81-a24f-be326be2a6c1,True
institutions_catalog,dc1c0d5e-a38c-421a-8aa9-318eba587697,True
institutions_catalog,bd105619-c285-4ccf-93a7-ea74fec5178b,True
institutions_catalog,b0bf3a42-13f2-4576-9009-8986ebfaaab6,True
institutions_catalog,27579e02-242e-49b1-b0bb-1f3ee4ea70a1,True
institutions_catalog,5ce263ff-c346-4bfe-af18-a3d9ee05e2db,True
institutions_catalog,6c9ed8d8-7ce9-4fa3-ac87-e196b5b6027d,True
institutions_catalog,7572270e-5f60-44ee-b4de-afd7e76657f4,True
institutions_catalog,5fdbe58b-9751-4781-bb06-8b50b202b01d,True
institutions_catalog,ecb30871-951f-4c16-902f-291412593ba7,True
institutions_catalog,3bbf2097-4de7-4156-9b5b-0a4cc88f1894,True
institutions_catalog,9b70b53e-9f0d-45f1-aeae-c300ce59e904,True
institutions_catalog,c7b468f2-60bc-4ed1-bbe8-0e9d6952d9a1,True
institutions_catalog,51976b42-cb34-4c9e-8714-ac869fe812a7,True
institutions_catalog,8d5b0c84-d629-4605-8b39-c32df0c9b6ab,True
